Bug ID,chunk
204453,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [pull up] NPE in PullUp Refactoring when selecting 'Add Required'
Resolution: FIXED"
34546,"Product: JDT
Component: UI
Severity: trivial
Priority: P3
Summary: [wording] Generated comment wording not quite correct
Resolution: FIXED"
54072,"Product: JDT
Component: Debug
Severity: enhancement
Priority: P3
Summary: [java launching] Provide API to extend launch shortcuts with different modes
Resolution: FIXED"
434195,"Product: PDE
Component: UI
Severity: critical
Priority: P3
Summary: Very long build times after plugin manifest update
Resolution: FIXED"
101350,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [About] Code to open error log has non-Foundation reference
Resolution: FIXED"
26702,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P2
Summary: Allow single launch config to be edited
Resolution: FIXED"
125420,"Product: Platform
Component: UI
Severity: enhancement
Priority: P2
Summary: [Commands] parameters: allow commands to specify return type
Resolution: FIXED"
206794,"Product: Platform
Component: IDE
Severity: normal
Priority: P3
Summary: 'Open With > ...' submenu behaves strange when file out of sync
Resolution: FIXED"
120579,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [quick fix] NullPointerException on Ctrl+1 quickfix suggestion
Resolution: FIXED"
86511,"Product: JDT
Component: Text
Severity: major
Priority: P2
Summary: [projection] IAE after QuickFix 'Create method in supertype' and File > Revert
Resolution: FIXED"
85192,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [KeyBindings] preference page: ArrayIndexOutOfBounds if add special key while modifier pressed
Resolution: FIXED"
7317,"Product: JDT
Component: UI
Severity: normal
Priority: P1
Summary: ClassCastException during move
Resolution: FIXED"
133852,"Product: Platform
Component: Text
Severity: enhancement
Priority: P2
Summary: [rulers] Allow to make a revision sticky
Resolution: FIXED"
366354,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Compile errors in build N20111211-2000
Resolution: FIXED"
353568,"Product: PDE
Component: API Tools
Severity: normal
Priority: P3
Summary: API Tools test failures in I20110729-1200
Resolution: FIXED"
69952,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P3
Summary: ILaunchConfigurationListener's launchConfigurationRemoved gets a configuration that doesn't exist
Resolution: FIXED"
135982,"Product: Platform
Component: Search
Severity: major
Priority: P3
Summary: NLS missing message: TextSearchEngine_scanning in: org.eclipse.search.internal.ui.SearchMessages
Resolution: FIXED"
26405,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: AntTargetsTab doesn't save target selection
Resolution: FIXED"
17953,"Product: JDT
Component: Core
Severity: normal
Priority: P1
Summary: NullPointerException when compiling cocoon2
Resolution: DUPLICATE"
147335,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: [help] Source Tab has no context help topic
Resolution: FIXED"
215980,"Product: JDT
Component: UI
Severity: enhancement
Priority: P2
Summary: [render] Mark projects that have build path problems
Resolution: FIXED"
73201,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Improving jdt.debug.ui to display generic information
Resolution: FIXED"
50735,"Product: JDT
Component: Text
Severity: major
Priority: P2
Summary: [navigation] Cursor changes to a hand
Resolution: FIXED"
293771,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Deselecting 'Include all plug-ins from target in Java search' does not remove them
Resolution: FIXED"
130828,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Breakpoints View go to file icon is gone.
Resolution: FIXED"
53735,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [KeyBindings] Can't override keys in ""editing java context"" using general context
Resolution: FIXED"
178352,"Product: Platform
Component: User Assistance
Severity: normal
Priority: P2
Summary: [Webapp] Sync with toc doesnt work with anchors
Resolution: FIXED"
20365,"Product: JDT
Component: Debug
Severity: major
Priority: P2
Summary: Bidi - NPE when closing Eclipse
Resolution: FIXED"
80830,"Product: Platform
Component: SWT
Severity: normal
Priority: P3
Summary: implement GC.drawFocus
Resolution: FIXED"
497444,"Product: Platform
Component: SWT
Severity: normal
Priority: P3
Summary: [GTK3] Progress indicator not updating in the splash screen of Eclipse
Resolution: FIXED"
117057,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: [flex-hierarchy] NPE in RemoveAllTerminatedAction
Resolution: FIXED"
380857,"Product: PDE
Component: API Tools
Severity: normal
Priority: P3
Summary: Fix mixed line delimiters
Resolution: FIXED"
228022,"Product: Platform
Component: UI
Severity: enhancement
Priority: P2
Summary: [CommonNavigator] Allow content providers to explicitly specify their ordering
Resolution: FIXED"
99471,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: JDK compliance on New Java project wizard doesn't  change compiler compliance
Resolution: FIXED"
25129,"Product: JDT
Component: Text
Severity: major
Priority: P2
Summary: IAE in eating code assist
Resolution: FIXED"
247506,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Markers] Marker views behave wrong in single-click mode
Resolution: FIXED"
58290,"Product: Platform
Component: Debug
Severity: trivial
Priority: P3
Summary: Launch error message spelling
Resolution: FIXED"
56057,"Product: JDT
Component: Debug
Severity: enhancement
Priority: P3
Summary: AssignValueAction should do evaluations
Resolution: FIXED"
26113,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: Scrapbook launches showing up in history
Resolution: FIXED"
86840,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: AFE in DefaultJavaFoldingStructureProvider after undoing refactoring
Resolution: FIXED"
339430,"Product: Platform
Component: Releng
Severity: normal
Priority: P2
Summary: Delta pack for Eclipse 4.2
Resolution: FIXED"
294738,"Product: Platform
Component: UI
Severity: trivial
Priority: P3
Summary: [Viewers] (JFace) Assertion for missing LabelProvider in ViewerColumn
Resolution: FIXED"
323200,"Product: Platform
Component: Doc
Severity: trivial
Priority: P3
Summary: Action Binding contribution example is incorrect for Common Navigator Framework
Resolution: FIXED"
84076,"Product: Platform
Component: UI
Severity: critical
Priority: P1
Summary: [Viewers][Progress]Refreshing Variables View blocks UI thread
Resolution: FIXED"
46197,"Product: Platform
Component: UI
Severity: trivial
Priority: P3
Summary: [Workbench] bogus javadoc for IMemento.TAG_ID
Resolution: FIXED"
63339,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: AntUtil#getFileForLocation(...) has incorrect behavior on WinOS
Resolution: FIXED"
400150,"Product: Platform
Component: IDE
Severity: minor
Priority: P3
Summary: Multiple Quick fix error message is wrong for non-JDT problems
Resolution: FIXED"
8772,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: Infinitely looping stack trace in target pgm locks UI
Resolution: FIXED"
10839,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: Java launch config: main type checks are too constraining
Resolution: FIXED"
18411,"Product: JDT
Component: Core
Severity: normal
Priority: P2
Summary: External JAR refresh - caching problem
Resolution: FIXED"
71053,"Product: Platform
Component: UI
Severity: major
Priority: P1
Summary: [ActivityMgmt] IllegalArgException in Capability preference page
Resolution: FIXED"
15867,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: JavaConnectTab problems: Mneumonics, NumberFormatException
Resolution: FIXED"
164548,"Product: JDT
Component: Debug
Severity: trivial
Priority: P3
Summary: vm name background is always white
Resolution: FIXED"
95179,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [type filters] Type Filters not respected
Resolution: FIXED"
81277,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: Uncompressed Tar archiving is 10 to 20 X slower then zip or compressed tar
Resolution: FIXED"
16669,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [Coolbar] Tab order for coolbar items is backwards
Resolution: FIXED"
169683,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: javadoc warning in N20070105-0010
Resolution: FIXED"
40212,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: incorrect location of 'properties' in context menu of ant view
Resolution: FIXED"
107496,"Product: JDT
Component: Text
Severity: enhancement
Priority: P2
Summary: [content assist] Automatic Imports Enhancement
Resolution: FIXED"
42282,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Inconsistent double-quote escaping in LaunchVariableUtil
Resolution: FIXED"
9649,"Product: JDT
Component: Debug
Severity: blocker
Priority: P1
Summary: Can't rebuild all - never returns
Resolution: FIXED"
3851,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Runnables on build path as .class not detected (1GEX6I0)
Resolution: FIXED"
330947,"Product: PDE
Component: API Tools
Severity: enhancement
Priority: P3
Summary: Investigate support for generating .api_description files for bundles that are not API tools enabled
Resolution: FIXED"
287250,"Product: PDE
Component: UI
Severity: enhancement
Priority: P3
Summary: allow product export to create .war files rather than .zip
Resolution: FIXED"
226920,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: org.eclipse.pde.p2.ui is missing legal files
Resolution: FIXED"
13480,"Product: JDT
Component: Debug
Severity: normal
Priority: P1
Summary: NPE creating Java Project when running Runtime Workbench
Resolution: FIXED"
44877,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Wrong JDK source lookup if Compile-JDK <> Debug-JDK
Resolution: FIXED"
49047,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: scrapbook suspends on uncaught exceptions
Resolution: FIXED"
99029,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: scrapbook does not respect background color
Resolution: FIXED"
190875,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: help id associated with wrong widget on two pref pages
Resolution: FIXED"
32824,"Product: Platform
Component: Ant
Severity: normal
Priority: P2
Summary: BadLocationException creating build.xml file
Resolution: FIXED"
219577,"Product: PDE
Component: UI
Severity: trivial
Priority: P3
Summary: Use lowercase 'w' in 'Link with Editor'
Resolution: FIXED"
94302,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [Quick fix] on A.class offers odd generic replacement
Resolution: FIXED"
231073,"Product: Platform
Component: Text
Severity: major
Priority: P3
Summary: Fix for bug 185773 breaks binary compatibility
Resolution: FIXED"
58719,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: [content assist] Context information: show parameters should show parameters for all overloaded methods
Resolution: FIXED"
55162,"Product: Platform
Component: UI
Severity: normal
Priority: P1
Summary: IPresentablePart needs to be able to opt out of done state
Resolution: FIXED"
64737,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: Ctrl-Right at start of line moves only tab-wise (in M9)
Resolution: FIXED"
273489,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Mac] We should not nest sheets
Resolution: FIXED"
459413,"Product: Platform
Component: SWT
Severity: normal
Priority: P3
Summary: 2 compile warnings in official build
Resolution: FIXED"
118543,"Product: Platform
Component: Text
Severity: normal
Priority: P3
Summary: [implementation] Convert line delimiters actions are not always enabled when they should be
Resolution: FIXED"
31692,"Product: JDT
Component: UI
Severity: critical
Priority: P2
Summary: NPE in ProblemsLabelDecorator.isInside
Resolution: FIXED"
219930,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Dialogs] [Themes] FilteredItemsSelectionDialog too small after changing dialog font
Resolution: FIXED"
29112,"Product: Platform
Component: Debug
Severity: enhancement
Priority: P3
Summary: Add key binding to ""open link"" action in console
Resolution: FIXED"
360600,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: Since 3.7.1 JDT formatter has trouble with 0x8000000000000000L and 0x80000000
Resolution: DUPLICATE"
118435,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Markers] Trying to implement WorkbenchMarkerResolution
Resolution: FIXED"
65191,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: Can't attach source from folder to JAR [build path]
Resolution: FIXED"
4953,"Product: JDT
Component: Debug
Severity: normal
Priority: P2
Summary: Double click does not change value in inspector
Resolution: FIXED"
49445,"Product: Platform
Component: Ant
Severity: enhancement
Priority: P3
Summary: outline and ant runner views should  include imported targets
Resolution: FIXED"
